=====Result of the physicochemical property for each protein======

Pro_id	Hydrophobicity	MW	Half_life	pI
MOAKECDD_15820	-0.4348	41424.964	100	4.35
MOAKECDD_15821	0.0125	6163.01	5.5	4.6
MOAKECDD_15822	-0.6941	33125.857	7.2	4.2
MOAKECDD_15823	-0.8401	29447.839	4.4	11.98
MOAKECDD_15824	-0.5639	12772.074	7.2	8.15
MOAKECDD_15825	-0.2131	15716.855	7.2	3.27
MOAKECDD_15826	-0.1781	35400.873	7.2	4.72
MOAKECDD_15827	0.9071	4718.724	30	4.78
MOAKECDD_15828	-0.2687	33011.132	1.4	4.47
MOAKECDD_15829	-0.3462	17972.053	30	4.74
MOAKECDD_15830	-0.5311	8537.449	7.2	4.52
MOAKECDD_15831	-0.7709	3711.005	1.1	3.96
MOAKECDD_15832	-0.3245	36080.11	1	3.98
MOAKECDD_15833	-0.9736	4545.017	1.2	5.77
MOAKECDD_15834	-0.473	7142.941	20	4.95
MOAKECDD_15835	0.2232	5659.415	30	4.16
MOAKECDD_15836	-0.7055	20501.578	20	4.12
MOAKECDD_15837	-0.5351	46300.657	4.4	4.57
MOAKECDD_15838	-0.3757	22795.977	1.4	4.56
MOAKECDD_15839	0.2747	10223.808	5.5	5.49
MOAKECDD_15840	-0.4336	32596.055	1.3	7.19
MOAKECDD_15841	-0.7904	43977.356	1.4	4.99
MOAKECDD_15842	-0.9409	16738.266	7.2	3.53
MOAKECDD_15843	-0.9737	14796.14	1	4.35
MOAKECDD_15844	-0.1344	6334.062	2.8	3.96
MOAKECDD_15845	-0.2557	5513.358	20	9
MOAKECDD_15846	-1.5581	23787.722	4.4	12.38
MOAKECDD_15847	-0.7855	11196.439	1.9	4.93
MOAKECDD_15848	-1.1817	6593.533	1	9.29
MOAKECDD_15849	-0.5661	7329.131	4.4	4.32
MOAKECDD_15850	-0.5504	11936.29	4.4	4.77
MOAKECDD_15851	0.7676	3921.539	4.4	5.82
MOAKECDD_15852	-0.4756	32578.999	4.4	5.26
MOAKECDD_15853	-0.3038	13917.832	4.4	11.43
MOAKECDD_15854	-0.7974	3813.751	100	3.02
MOAKECDD_15855	0.0938	11821.229	1.1	4.5
MOAKECDD_15856	-0.3098	26537.497	2.8	4.83
MOAKECDD_15857	-0.4067	8363.369	1	4.42
MOAKECDD_15858	0.6613	35187.094	100	4.79
MOAKECDD_15859	-0.1224	17621.214	100	10.41
MOAKECDD_15860	-0.2037	20737.817	20	6.44
MOAKECDD_15861	-0.3919	36049.544	1.1	10.96
MOAKECDD_15862	1.1735	15735.739	4.4	4.53
MOAKECDD_15863	-0.5753	18980.096	1.1	4.94
MOAKECDD_15864	-0.2999	25089.644	20	4.14
MOAKECDD_15865	-0.2091	10952.364	2.8	10.77
MOAKECDD_15866	-0.7689	6430.469	0.8	12.3
MOAKECDD_15867	-0.3281	32138.19	20	5.81
MOAKECDD_15868	0.7585	8873.55	20	8.68
MOAKECDD_15869	-0.5138	10783.538	7.2	4.03
MOAKECDD_15870	-0.8722	21000.856	1.3	4.72
MOAKECDD_15871	-0.523	7506.903	1.9	12.31
MOAKECDD_15872	-0.3755	29878.775	30	5.06
MOAKECDD_15873	-0.6687	43855.524	100	4.78
MOAKECDD_15874	-0.4596	14775.854	1.9	3.79
MOAKECDD_15875	-0.4156	25265.544	7.2	3.52
MOAKECDD_15876	-0.0767	13383.928	1.9	11.9
MOAKECDD_15877	0.9517	3118.722	1.1	6.5
MOAKECDD_15878	-0.5307	17656.542	100	4.67
MOAKECDD_15879	0.0806	19035.515	1.1	4.39
MOAKECDD_15880	-0.3957	34980.654	5.5	5.53
MOAKECDD_15881	0.0854	10607.302	1.1	8.77
MOAKECDD_15882	-0.0556	16754.733	7.2	4.21
MOAKECDD_15883	-0.0022	4391.838	7.2	6.03
MOAKECDD_15884	0.3316	20552.354	1.1	4.37
MOAKECDD_15885	-1.4074	10659.909	1	9.26
MOAKECDD_15886	-0.3731	12027.329	7.2	4.75
MOAKECDD_15887	-0.2083	25123.707	20	4.18
MOAKECDD_15888	-0.1915	32128.588	30	5
MOAKECDD_15889	-0.1717	12142.023	4.4	5.68
MOAKECDD_15890	0.335	18201.066	1.1	4.73
MOAKECDD_15891	1.4927	21729.047	100	8.06
MOAKECDD_15892	-0.51	11135.526	2.8	4.69
MOAKECDD_15893	-0.6256	33474.814	2.8	6.42
MOAKECDD_15894	-0.7169	6269.116	7.2	7.94
MOAKECDD_15895	-0.2706	43092.369	1	9.45
MOAKECDD_15896	-0.3453	26159.889	1	4.62
MOAKECDD_15897	-0.342	22719.113	5.5	11.24
MOAKECDD_15898	-0.299	36410.548	5.5	4.45
MOAKECDD_15899	-1.147	5860.325	1.1	5.44
MOAKECDD_15900	0.0074	38291.903	5.5	4.75
MOAKECDD_15901	-0.331	5154.92	20	6.56
MOAKECDD_15902	0.0163	19519.203	1	5.21
MOAKECDD_15903	0.2218	8884.373	4.4	12.24
MOAKECDD_15904	-0.1546	8647.674	1.9	4.81
MOAKECDD_15905	-0.6643	5057.871	20	12
MOAKECDD_15906	-0.6655	20443.905	1	12.4
MOAKECDD_15907	0.1289	4731.301	2.8	5.27
MOAKECDD_15908	-0.1785	36823.144	4.4	4.55
MOAKECDD_15909	-0.1787	5690.383	2.8	4.23
MOAKECDD_15910	-0.0228	36118.155	1.4	4.92
MOAKECDD_15911	-0.4888	5762.525	7.2	9.69
MOAKECDD_15912	-0.0541	7991.263	20	10.76
MOAKECDD_15913	0.4163	4364.063	1.9	6.69
MOAKECDD_15914	-0.0342	14507.065	4.4	3.86
MOAKECDD_15915	-0.3312	8952.943	20	4.17
MOAKECDD_15916	-0.269	6000.598	30	3.91
MOAKECDD_15917	-0.4079	37540.175	5.5	5.58
MOAKECDD_15918	0.0069	27109.176	7.2	4.62
MOAKECDD_15919	-0.6083	21198.661	7.2	5.73
MOAKECDD_15920	-0.9752	18784.896	1.9	10.18
MOAKECDD_15921	0.4167	5223.189	2.8	12
MOAKECDD_15922	-0.059	12400.752	30	3.99
MOAKECDD_15923	-0.1955	19899.03	1.1	4
MOAKECDD_15924	-0.3841	18630.455	20	4.71
MOAKECDD_15925	-0.2663	36868.054	20	4.59
MOAKECDD_15926	0.0986	33489.474	20	7.13
MOAKECDD_15927	-0.5043	19249.327	4.4	4.53
MOAKECDD_15928	0.0536	12309.346	5.5	10.06
MOAKECDD_15929	-0.0758	21897.257	1.2	7.09
MOAKECDD_15930	-0.8044	17704.179	1.1	11.35
MOAKECDD_15931	-0.1358	32626.126	1.1	4.21
MOAKECDD_15932	0.155	34433.866	1	4.48
MOAKECDD_15933	0.0152	30570.871	1	5.04
MOAKECDD_15934	-0.3584	13443.765	7.2	4.08
MOAKECDD_15935	-0.8258	9494.706	1.9	10.1
MOAKECDD_15936	0.6618	8552.346	5.5	10.2
MOAKECDD_15937	-1.0052	20690.22	1.9	4.77
MOAKECDD_15938	-0.4129	30276.354	100	4.5
MOAKECDD_15939	-0.5476	37985.216	7.2	4.56
MOAKECDD_15940	-0.161	15218.681	4.4	4
MOAKECDD_15941	-0.1671	25230.931	1.9	4.54
MOAKECDD_15942	0.0101	17280.8	3.5	5.87
MOAKECDD_15943	-0.415	37679.084	1.9	4.77
MOAKECDD_15944	-0.3236	14841.604	1.1	5.14
MOAKECDD_15945	-0.1481	9297.574	4.4	5.3
MOAKECDD_15946	-0.3391	21873.387	1	5.09
MOAKECDD_15947	-0.4579	16009.734	1	11.57
MOAKECDD_15948	-0.2396	31498.866	100	6.2
MOAKECDD_15949	-1.1377	4180.498	20	4.06
MOAKECDD_15950	-0.7711	6886.867	1	6.7
MOAKECDD_15951	-0.6566	14940.273	1.1	4.35
MOAKECDD_15952	-0.6804	8589.587	1.3	5.8
MOAKECDD_15953	-0.4282	11728.028	0.8	4.48
MOAKECDD_15954	0.4976	12613.296	100	4.31
MOAKECDD_15955	-0.0298	38766.794	1.1	4.52
MOAKECDD_15956	0.3306	14235.391	20	8.45
MOAKECDD_15957	-0.3753	6955.648	1.1	4.56
MOAKECDD_15958	0.4624	35071.121	1.9	4.29
MOAKECDD_15959	0.7953	20220.833	5.5	10.16
MOAKECDD_15960	0.3113	16345.404	5.5	11.81
MOAKECDD_15961	-0.5745	25385.717	20	4.76
MOAKECDD_15962	0.0281	9803.496	5.5	6.57
MOAKECDD_15963	-0.4127	15127.576	4.4	11.48
MOAKECDD_15964	-0.0136	5406.108	7.2	8.02
MOAKECDD_15965	-0.292	8324.456	2.8	8.37
MOAKECDD_15966	-0.2088	19733.999	4.4	4.27
MOAKECDD_15967	-0.1395	14830.58	1.1	4.82
MOAKECDD_15968	-0.2873	24970.395	30	4.2
MOAKECDD_15969	-0.7852	12668.809	7.2	4.3
MOAKECDD_15970	0.0065	8405.711	1.4	8.96
MOAKECDD_15971	-0.4299	7549.438	30	11.61
MOAKECDD_15972	0.2367	2967.347	100	4.67
MOAKECDD_15973	-1.2605	11078.398	30	8.79
MOAKECDD_15974	-0.3685	20472.469	20	4.61
MOAKECDD_15975	0.898	22022.25	1.4	10.06
MOAKECDD_15976	-0.5177	10210.721	7.2	11.62
MOAKECDD_15977	0.042	14914.665	100	4.25
MOAKECDD_15978	0.2931	11300.911	0.8	4.41
MOAKECDD_15979	-0.3573	15483.505	100	11.66
MOAKECDD_15980	-0.274	15047.827	2.8	11.57
MOAKECDD_15981	-0.8351	20049.331	5.5	4.87
MOAKECDD_15982	-0.8999	6909.843	1.4	6.23
MOAKECDD_15983	-0.1977	9990.178	20	4.29
MOAKECDD_15984	-0.0177	19945.165	7.2	4.22
MOAKECDD_15985	0.7735	14938.386	1.4	6.7
MOAKECDD_15986	-0.4903	13390.925	7.2	5.42
MOAKECDD_15987	-0.2219	16120.627	4.4	4.39
MOAKECDD_15988	-0.4603	32063.197	5.5	4.3
MOAKECDD_15989	-0.5355	6936.885	1.4	6.97
MOAKECDD_15990	0.3494	35235.37	1.9	5.08
MOAKECDD_15991	-0.6372	31038.21	1	10.37
MOAKECDD_15992	-0.8327	38406.994	4.4	9.16
MOAKECDD_15993	-0.3516	13392.308	20	9.21
MOAKECDD_15994	-0.6491	14691.132	1	5.03
MOAKECDD_15995	-1.0783	20131.432	5.5	6.14
MOAKECDD_15996	-0.5634	22179.07	1	5.06
MOAKECDD_15997	0.5523	26749.634	0.8	4.39
MOAKECDD_15998	-0.4585	3414.762	20	5.73
MOAKECDD_15999	1.0086	21677.592	100	6.04
MOAKECDD_16000	-0.3421	17336.798	20	6.52
MOAKECDD_16001	-0.3608	24364.677	5.5	9.8
MOAKECDD_16002	-0.9506	8564.659	5.5	5.44
MOAKECDD_16003	-0.6784	42089.69	100	4.55
MOAKECDD_16004	-0.4996	39908.693	20	10.86
MOAKECDD_16005	0.0701	10537.605	30	4
MOAKECDD_16006	-0.941	28214.207	7.2	4.12
MOAKECDD_16007	0.8456	6202.472	1.9	9.15
MOAKECDD_16008	-0.1928	32852.632	30	4.69
MOAKECDD_16009	-0.1842	18587.257	1.4	6.63
MOAKECDD_16010	-0.0634	6006.978	1	8.32
MOAKECDD_16011	-0.4249	11351.694	1	4.27
MOAKECDD_16012	-0.7336	9375.298	1.9	4.72
MOAKECDD_16013	-0.3827	9756.894	7.2	4.31
MOAKECDD_16014	-0.2482	25419.784	20	4.42
MOAKECDD_16015	-0.457	29295.61	5.5	6
MOAKECDD_16016	0.0784	15792.868	30	4.93
MOAKECDD_16017	0.2056	9368.717	4.4	7.99
MOAKECDD_16018	-0.1721	5862.729	4.4	5.99
MOAKECDD_16019	-0.2026	4161.878	7.2	8.18
MOAKECDD_16020	-0.0646	5499.089	1.9	4.24
MOAKECDD_16021	-0.1972	8228.493	7.2	10.08
MOAKECDD_16022	-0.4187	5023.556	20	6.5
MOAKECDD_16023	-0.1825	9316.404	4.4	4.61
MOAKECDD_16024	0.9775	7137.37	4.4	7.83
MOAKECDD_16025	0.9823	6492.753	0.8	10.16
MOAKECDD_16026	-0.3186	21492.414	1.4	5.16
MOAKECDD_16027	0.0286	28151.567	20	4.31
MOAKECDD_16028	-0.2051	7366.906	1.1	4.08
MOAKECDD_16029	0.1053	4058.686	30	9.26
MOAKECDD_16030	0.948	8136.612	1.1	4.41
MOAKECDD_16031	1.0096	12548.96	4.4	10.25
MOAKECDD_16032	-0.3916	46299.345	7.2	4.2
MOAKECDD_16033	-0.3865	26162.628	0.8	4.24
MOAKECDD_16034	-0.7117	5820.574	20	7.7
MOAKECDD_16035	-0.4406	29353.052	4.4	9.23
MOAKECDD_16036	-0.289	29922.4	20	10.47
MOAKECDD_16037	-0.1196	16433.48	20	4.09
MOAKECDD_16038	-0.8647	22049.174	4.4	4.75
MOAKECDD_16039	0.828	22262.12	1.9	5.59
MOAKECDD_16040	0.2904	33376.762	1.4	4.28
MOAKECDD_16041	-0.2705	12457.309	5.5	5.76
MOAKECDD_16042	-1.142	25653.934	20	12.47
MOAKECDD_16043	-0.5958	44106.949	1.4	5.04
MOAKECDD_16044	-0.3738	21993.849	0.8	7.25
MOAKECDD_16045	-0.4019	11569.095	1.9	4.71
MOAKECDD_16046	-0.6711	6741.581	1.1	3.92
MOAKECDD_16047	0.0877	21638.086	20	4.69
MOAKECDD_16048	-0.9481	9613.352	20	4.42
MOAKECDD_16049	0.0608	15466.658	0.8	5.03
MOAKECDD_16050	-0.6351	27732.268	30	8.75
MOAKECDD_16051	-0.5449	10956.246	1.9	5.92
MOAKECDD_16052	0.0034	13164.038	1.3	4.77
MOAKECDD_16053	-0.6971	8143.096	0.8	5.04
MOAKECDD_16054	-0.8416	7932.068	20	11.19
MOAKECDD_16055	-0.5165	21616.831	4.4	12.13
MOAKECDD_16056	0.2875	8375.653	2.8	9.51
MOAKECDD_16057	-0.8149	34895.196	1	6.04
MOAKECDD_16058	-0.3647	20452.865	1	4.64
MOAKECDD_16059	-0.4641	16485.527	7.2	4.88
MOAKECDD_16060	-1.2284	18216.95	1.9	4.6
MOAKECDD_16061	-0.2988	18510.712	5.5	5.68
MOAKECDD_16062	0.12	5539.181	4.4	4.96
MOAKECDD_16063	-0.3178	12428.357	0.8	9.75
MOAKECDD_16064	-0.1717	14804.563	2.8	4.92
MOAKECDD_16065	-0.4525	10866.315	100	5.75
MOAKECDD_16066	-0.314	8792.791	20	5.71
MOAKECDD_16067	-0.341	21115.141	20	8.78
MOAKECDD_16068	0.1941	18868.516	7.2	9.88
MOAKECDD_16069	1.0275	5486.75	20	7.97
MOAKECDD_16070	-0.4467	29013.381	1.1	4.03
MOAKECDD_16071	1.2772	6175.258	5.5	9.52
MOAKECDD_16072	0.8647	5457.868	1.9	10.33
MOAKECDD_16073	0.7383	8447.891	30	6.69
MOAKECDD_16074	-0.2445	37496.748	0.8	4.69
MOAKECDD_16075	-0.1961	11826.571	5.5	10.87
MOAKECDD_16076	-0.6411	31246.124	0.8	4.91
MOAKECDD_16077	0.2525	4197.786	1.1	4.07
MOAKECDD_16078	-0.2223	32048.62	1.1	4.32
MOAKECDD_16079	-0.0648	6141.963	4.4	4.9
MOAKECDD_16080	-0.0292	12377.956	100	5.31
MOAKECDD_16081	-0.1801	13910.958	20	5.13
MOAKECDD_16082	-1.0375	15887.137	1	11.88
MOAKECDD_16083	-0.1055	11334.805	7.2	10.6
MOAKECDD_16084	-0.5162	24284.552	5.5	5.92
MOAKECDD_16085	-0.4973	11943.923	5.5	4
MOAKECDD_16086	0.4465	16194.607	5.5	7.7
MOAKECDD_16087	0.25	4228.789	1.9	4.02
MOAKECDD_16088	0.1878	5053.839	7.2	9.97
MOAKECDD_16089	0.1704	21065.46	100	9.47
MOAKECDD_16090	-0.3154	29073.265	1.9	7.11
MOAKECDD_16091	-0.5812	9747.841	1	5.64
MOAKECDD_16092	-0.1332	7628.745	1	4.97
MOAKECDD_16093	-0.4663	33959.324	20	11.91
MOAKECDD_16094	-0.2774	36659.897	30	4.66
MOAKECDD_16095	0.2147	14873.153	20	5.53
MOAKECDD_16096	-0.8832	13849.987	1.9	4.46
MOAKECDD_16097	-0.774	5885.597	0.8	4.71
MOAKECDD_16098	-0.2199	4154.803	4.4	6.55
MOAKECDD_16099	-0.3627	25194.996	4.4	5.4
MOAKECDD_16100	-0.242	36106.803	4.4	4.48
MOAKECDD_16101	-0.3815	41012.579	100	6.25
MOAKECDD_16102	-0.7821	16617.068	1.9	3.98
MOAKECDD_16103	0.7031	30983.454	7.2	5.55
MOAKECDD_16104	-0.6225	37932.831	20	4.39
MOAKECDD_16105	-0.4615	23475.678	4.4	11.66
MOAKECDD_16106	-0.819	20408.327	100	11.73
MOAKECDD_16107	-0.3945	40919.417	4.4	9.55
MOAKECDD_16108	-0.1774	18722.957	7.2	4.24
MOAKECDD_16109	-0.2812	19323.553	1.9	4.65
MOAKECDD_16110	-0.4946	34251.387	20	5.04
MOAKECDD_16111	-0.3359	9127.388	7.2	12
MOAKECDD_16112	0.0892	16251.641	4.4	10.2
MOAKECDD_16113	0.1607	6096.73	5.5	3.91
MOAKECDD_16114	-0.6378	19779.709	1.9	4.43
MOAKECDD_16115	0.3154	4411.195	1.9	9.69
MOAKECDD_16116	-0.582	10752.182	1.9	10.52
MOAKECDD_16117	1.6946	3716.496	1.9	4.02
MOAKECDD_16118	-0.1821	15257.294	1.1	4.89
MOAKECDD_16119	-1.0371	4731.292	4.4	11.45
MOAKECDD_16120	0.4269	5811.765	5.5	5.74
MOAKECDD_16121	0.0177	8255.336	1.9	9.68
MOAKECDD_16122	0.8778	4057.809	1.4	5.26
MOAKECDD_16123	0.1749	35693.338	5.5	4.21
MOAKECDD_16124	-0.225	24678.015	20	5.28
MOAKECDD_16125	-0.2532	13023.45	30	9.61
MOAKECDD_16126	-0.1635	6080.925	1.1	8.5
MOAKECDD_16127	-0.3351	11604.917	100	4.72
MOAKECDD_16128	-0.6233	13586.654	1	4.23
MOAKECDD_16129	-0.6069	37253.571	30	4.52
MOAKECDD_16130	-1.3303	8781.6	5.5	6.9
MOAKECDD_16131	-0.0299	19717.122	100	12.16
MOAKECDD_16132	0.5182	4645.438	20	11.69
MOAKECDD_16133	-0.6461	5662.25	1.9	5.61
MOAKECDD_16134	-0.5639	8210.054	7.2	6.71
MOAKECDD_16135	-0.0732	35868.586	1	4.09
MOAKECDD_16136	-0.0949	6603.498	1.3	5.67
MOAKECDD_16137	0.0119	4596.207	1.9	4.36
MOAKECDD_16138	-0.4098	12610.942	100	4.18
MOAKECDD_16139	-0.1868	37659.9	5.5	5.35
MOAKECDD_16140	0.4281	33296.424	4.4	7.7
MOAKECDD_16141	-0.3478	33601.02	1	4.46
MOAKECDD_16142	-1.0913	11071.217	1.9	5.38
MOAKECDD_16143	-0.5829	29657.209	1.1	6.1
MOAKECDD_16144	0.0071	11974.515	5.5	4.26
MOAKECDD_16145	-0.3118	7552.445	1.1	4.65
MOAKECDD_16146	-0.351	15295.112	20	4.27
MOAKECDD_16147	-0.5388	9840.827	7.2	4.14
MOAKECDD_16148	-0.3645	24795.47	7.2	4.2
MOAKECDD_16149	-0.0181	15422.276	30	5.27
MOAKECDD_16150	0.1712	5834.745	3.5	6.71
MOAKECDD_16151	-0.705	6989.908	7.2	11
MOAKECDD_16152	0.1731	22310.094	1.9	4.2
MOAKECDD_16153	-0.5864	31518.464	7.2	8.5
MOAKECDD_16154	-0.4499	25706.727	1	4.98
MOAKECDD_16155	0.691	7839.106	100	3.81
MOAKECDD_16156	-0.5233	15692.629	1.1	11
MOAKECDD_16157	-0.3556	10749.025	1.9	4.37
MOAKECDD_16158	-0.427	5478.319	7.2	8.23
MOAKECDD_16159	-0.4846	11206.317	0.8	4.27
MOAKECDD_16160	-0.5942	21720.107	4.4	4.6
MOAKECDD_16161	-0.4112	40266.399	1.1	3.78
MOAKECDD_16162	0	19267.618	1	4.58
MOAKECDD_16163	-0.2353	15762.622	1.9	4.65
MOAKECDD_16164	0.0676	27830.711	4.4	6.21
MOAKECDD_16165	0.5673	11991.948	30	4.75
MOAKECDD_16166	-0.385	33218.368	1	4.91
MOAKECDD_16167	0.068	7791.926	1.1	9.96
MOAKECDD_16168	-0.0011	8772.979	20	6
MOAKECDD_16169	0.0145	17262.113	2.8	7.93
MOAKECDD_16170	-0.0845	4556.235	20	4.76
MOAKECDD_16171	-0.4469	16089.837	7.2	5.12
MOAKECDD_16172	-0.2316	6064.632	30	4.71
MOAKECDD_16173	-0.2389	41834.203	2.8	4.61
MOAKECDD_16174	-0.072	26712.731	4.4	4.22
MOAKECDD_16175	-0.6699	7815.27	100	3.48
MOAKECDD_16176	-1.4581	27442.4	30	11.22
MOAKECDD_16177	-0.4336	9534.46	1.1	4.48
MOAKECDD_16178	-0.5672	18370.497	1.3	9.89
MOAKECDD_16179	0.1988	8505.488	5.5	4.83
MOAKECDD_16180	-0.1892	25494.641	20	5.28
MOAKECDD_16181	-0.4565	11375.74	1	10.52
MOAKECDD_16182	0.1457	30305.924	4.4	9.88
MOAKECDD_16183	-0.5996	40841.808	1	4.77
MOAKECDD_16184	-0.6726	29090.261	20	9.71
MOAKECDD_16185	-0.3022	4933.615	5.5	5.57
MOAKECDD_16186	-1.0271	16027.185	20	4.63
MOAKECDD_16187	-0.2091	8190.562	7.2	10.28
MOAKECDD_16188	0.04	21598.167	1.1	4.46
MOAKECDD_16189	0.0255	15054.059	30	4.59
MOAKECDD_16190	0.6112	18188.269	100	6.89
MOAKECDD_16191	-0.3058	45128.485	7.2	4.5
MOAKECDD_16192	-0.506	5282.694	30	3.89
MOAKECDD_16193	0.6636	3698.496	100	8.25
MOAKECDD_16194	0.7568	35152.2	5.5	4.81
MOAKECDD_16195	-0.2848	5993.773	1	4.81
MOAKECDD_16196	-0.2403	14393.593	0.8	3.87
MOAKECDD_16197	-0.1546	6328.781	1.9	3.88
MOAKECDD_16198	-0.1144	6601.735	1	9.15
MOAKECDD_16199	-0.3522	12809.6	1.9	5.16
MOAKECDD_16200	-0.5944	38182.907	1	4.95
MOAKECDD_16201	-0.736	11706.819	30	4.37
MOAKECDD_16202	-0.3751	14308.26	1	5.1
MOAKECDD_16203	-0.1393	30398.759	7.2	4.45
MOAKECDD_16204	-0.3144	7424.288	5.5	4.86
MOAKECDD_16205	-0.1114	28553.153	1.4	4.96
MOAKECDD_16206	-0.4892	9115.051	1.4	4.34
MOAKECDD_16207	-0.136	4042.618	1.9	5.77
MOAKECDD_16208	0.0265	9262.596	5.5	5.7
MOAKECDD_16209	-0.4862	9593.391	4.4	11.7
MOAKECDD_16210	-0.1938	8359.009	1	3.8
MOAKECDD_16211	-0.1904	7018.114	2.8	12.22
MOAKECDD_16212	-0.3631	6166.871	7.2	4.52
MOAKECDD_16213	-0.3225	39881.163	1	4.38
MOAKECDD_16214	-0.4317	34699.233	1	4.69
MOAKECDD_16215	-0.2488	14867.289	1.1	4.11
MOAKECDD_16216	-0.4235	13494.497	1.1	4.04
MOAKECDD_16217	-0.0404	19927.264	100	4.4
MOAKECDD_16218	-0.7836	33437.756	5.5	4.46
MOAKECDD_16219	-0.5678	12682.187	4.4	6.01
MOAKECDD_16220	-0.4499	11763.031	0.8	4.27
MOAKECDD_16221	0.1075	5798.6	20	4.25
MOAKECDD_16222	-0.0215	7776.72	7.2	6.15
MOAKECDD_16223	-0.7597	10603.441	1	4.21
MOAKECDD_16224	-0.5256	23602.044	4.4	4.65
MOAKECDD_16225	0.7971	11511.737	100	7.84
MOAKECDD_16226	1.0161	31646.452	7.2	7.84
MOAKECDD_16227	-0.1491	12533.028	1.9	4.46
MOAKECDD_16228	-0.4335	11085.825	1.9	3.74
MOAKECDD_16229	-0.2503	24840.117	1	5.96
MOAKECDD_16230	-0.4243	18130.794	1	9.18
MOAKECDD_16231	-0.9032	17987.666	1	11.11
MOAKECDD_16232	0.2489	21548.142	4.4	9.44
MOAKECDD_16233	0.1424	13347.334	0.8	5.59
MOAKECDD_16234	-0.2743	38989.428	1	9.2
MOAKECDD_16235	-0.307	23797.144	30	4.12
MOAKECDD_16236	0.0245	29729.245	1	10.72
MOAKECDD_16237	0.7968	10381.188	1	8.18
MOAKECDD_16238	0.0901	30205.66	7.2	9.66
MOAKECDD_16239	-0.6273	36991.419	30	6.38
MOAKECDD_16240	-0.3179	26703.002	1	4.83
MOAKECDD_16241	-0.7872	12053.253	1.1	5.13
MOAKECDD_16242	-0.1714	23517.336	100	4.77
MOAKECDD_16243	-0.1009	9152.109	20	6.03
MOAKECDD_16244	0.326	40931.488	4.4	4.32
MOAKECDD_16245	0.9258	25983.397	5.5	6.06
MOAKECDD_16246	-0.4423	10967.013	20	4.22
MOAKECDD_16247	-0.5992	16227.816	1.1	4.42
MOAKECDD_16248	-0.4683	12533.488	1.9	4.24
MOAKECDD_16249	-0.3444	12838.465	100	6.57
MOAKECDD_16250	-0.5817	35865.934	7.2	4.19
MOAKECDD_16251	-0.5244	45494.446	1	4.42
MOAKECDD_16252	-0.5981	17802.004	4.4	3.73
MOAKECDD_16253	-1.149	29497.846	1.9	5.86
MOAKECDD_16254	-0.7756	12567.275	1.9	3.88
MOAKECDD_16255	0.1424	6099.972	100	4.27
MOAKECDD_16256	-0.0973	25220.346	4.4	6.3
MOAKECDD_16257	-0.6485	15717.615	1.9	11.79
MOAKECDD_16258	-0.3017	5779.281	4.4	10.66
MOAKECDD_16259	-0.0893	19678.441	7.2	9.2
MOAKECDD_16260	-0.197	18868.144	1.1	4.59
MOAKECDD_16261	-0.4499	6632.297	1.1	4.33
MOAKECDD_16262	-0.7782	14781.301	30	5.97
MOAKECDD_16263	-0.8279	8953.401	1.9	4.03
MOAKECDD_16264	-0.357	35099.805	7.2	4.22
MOAKECDD_16265	-0.2126	25811.056	30	4.27
MOAKECDD_16266	0.0197	16581.887	7.2	4.59
MOAKECDD_16267	-0.2413	27167.365	1.9	4.58
MOAKECDD_16268	-0.6632	9009.322	2.8	10.13
MOAKECDD_16269	-0.3551	20543.621	20	11.63
MOAKECDD_16270	-0.2114	15827.621	1.9	4.41
MOAKECDD_16271	-0.3178	28676.661	30	9.55
MOAKECDD_16272	-0.2206	35061.143	1	4.7
MOAKECDD_16273	-0.1763	7844.658	7.2	5.03
MOAKECDD_16274	-0.1863	17370.41	1.9	5.27
MOAKECDD_16275	-0.7505	40755.008	5.5	4.74
MOAKECDD_16276	-1.4388	11010.697	7.2	4.59
MOAKECDD_16277	-0.4254	25932.795	1	3.79
MOAKECDD_16278	0.0535	11488.301	2.8	7.87
MOAKECDD_16279	-0.4553	30780.601	1.1	4.37
MOAKECDD_16280	-0.5713	5836.6	1.1	4.55
MOAKECDD_16281	-0.4391	25564.262	1.1	9.28
MOAKECDD_16282	-0.4184	24882.141	3.5	4.26
MOAKECDD_16283	-0.3878	7497.424	100	5.5
MOAKECDD_16284	0.1459	10430.092	1	8.41
MOAKECDD_16285	-0.049	11738.89	7.2	3.95
MOAKECDD_16286	-0.0937	22928.975	5.5	4.98
MOAKECDD_16287	-0.7039	17567.443	5.5	4.61
MOAKECDD_16288	-0.4492	14893.962	30	12
MOAKECDD_16289	-1.6221	23816.688	4.4	12.25
MOAKECDD_16290	0.9053	4070.818	100	4.19
MOAKECDD_16291	-0.4336	33153.448	4.4	4.88
MOAKECDD_16292	-0.6571	20234.715	4.4	5.69
MOAKECDD_16293	-0.1725	33706.236	30	10.77
MOAKECDD_16294	-0.1269	4136.751	4.4	4.94
MOAKECDD_16295	-1.0652	11940.681	1	9.87
MOAKECDD_16296	-0.4618	17648.113	1.3	6.44
MOAKECDD_16297	-0.8739	19083.412	1.1	9.84
MOAKECDD_16298	1.117	17265.743	7.2	9.96
MOAKECDD_16299	-0.284	24076.388	4.4	4.21
MOAKECDD_16300	-0.1924	33591.42	20	4.22
MOAKECDD_16301	1.4439	4065.919	1	10.83
MOAKECDD_16302	-0.2901	10006.225	30	4.56
